sp|Q15628|TRADD_HUMAN,tr|Q4Q7Q5|Q4Q7Q5_LEIMA,31.87,8.6
sp|Q15628|TRADD_HUMAN,tr|Q4Q3U2|Q4Q3U2_LEIMA,31.25,9.9
sp|O15519|CFLAR_HUMAN,tr|Q4QER2|Q4QER2_LEIMA,26.87,1.3
sp|O15519|CFLAR_HUMAN,tr|E9ADF2|E9ADF2_LEIMA,42.86,3.5
sp|O15519|CFLAR_HUMAN,tr|E9ACV5|E9ACV5_LEIMA,38.46,8.0
sp|Q14790|CASP8_HUMAN,tr|Q4QJ43|Q4QJ43_LEIMA,22.31,1.1
sp|Q14790|CASP8_HUMAN,tr|Q4Q0E0|Q4Q0E0_LEIMA,40.74,1.6
sp|Q14790|CASP8_HUMAN,tr|Q4Q589|Q4Q589_LEIMA,31.15,6.2
sp|Q14790|CASP8_HUMAN,tr|Q4QJD0|Q4QJD0_LEIMA,34.78,6.5
sp|Q14790|CASP8_HUMAN,tr|Q4QAH8|Q4QAH8_LEIMA,20.87,9.0
sp|Q14790|CASP8_HUMAN,tr|Q4QID5|Q4QID5_LEIMA,24.32,9.6
sp|Q92851|CASPA_HUMAN,tr|E9AEI1|E9AEI1_LEIMA,20.79,0.90
sp|Q92851|CASPA_HUMAN,tr|Q4QAR3|Q4QAR3_LEIMA,31.88,1.3
sp|P55212|CASP6_HUMAN,tr|Q4QAA5|Q4QAA5_LEIMA,24.24,0.71
sp|P55212|CASP6_HUMAN,tr|Q4QFL8|Q4QFL8_LEIMA,32.79,1.7
sp|P55212|CASP6_HUMAN,tr|Q4Q678|Q4Q678_LEIMA,23.08,3.0
sp|P42574|CASP3_HUMAN,tr|Q4QGP1|Q4QGP1_LEIMA,29.82,3.5
sp|P42574|CASP3_HUMAN,tr|Q4QC75|Q4QC75_LEIMA,61.11,4.9
sp|P42574|CASP3_HUMAN,tr|Q4QEL0|Q4QEL0_LEIMA,20.77,7.6
sp|P42574|CASP3_HUMAN,tr|Q4QJ97|Q4QJ97_LEIMA,28.57,9.5
sp|P42574|CASP3_HUMAN,sp|Q4QG35|PURA_LEIMA,34.29,9.8
sp|P55210|CASP7_HUMAN,tr|Q4Q0I7|Q4Q0I7_LEIMA,31.75,1.1
sp|P55210|CASP7_HUMAN,tr|Q4Q6L7|Q4Q6L7_LEIMA,27.78,7.0
sp|P55957|BID_HUMAN,tr|Q4Q4C6|Q4Q4C6_LEIMA,22.08,0.98
sp|P55957|BID_HUMAN,tr|Q4QD37|Q4QD37_LEIMA,34.29,1.8
sp|P55957|BID_HUMAN,tr|Q4QJA6|Q4QJA6_LEIMA,25.45,2.7
sp|P55957|BID_HUMAN,tr|Q4Q3P2|Q4Q3P2_LEIMA,37.50,3.0
sp|P55957|BID_HUMAN,tr|Q4Q0L7|Q4Q0L7_LEIMA,29.58,7.6
sp|Q07812|BAX_HUMAN,tr|Q4Q289|Q4Q289_LEIMA,36.67,2.6
sp|Q07812|BAX_HUMAN,tr|Q4QBM1|Q4QBM1_LEIMA,31.18,2.8
sp|Q07812|BAX_HUMAN,tr|Q4QDM3|Q4QDM3_LEIMA,26.87,4.0
sp|Q07812|BAX_HUMAN,tr|Q4QAV6|Q4QAV6_LEIMA,34.78,6.5
sp|Q07812|BAX_HUMAN,tr|Q4QGE6|Q4QGE6_LEIMA,40.00,9.6
sp|Q07812|BAX_HUMAN,tr|Q4Q405|Q4Q405_LEIMA,34.88,9.6
sp|Q16611|BAK_HUMAN,tr|Q4QF03|Q4QF03_LEIMA,25.33,2.9
sp|Q16611|BAK_HUMAN,tr|Q4Q8B2|Q4Q8B2_LEIMA,35.85,3.2
sp|Q16611|BAK_HUMAN,tr|Q4QCF0|Q4QCF0_LEIMA,44.00,5.1
sp|Q16611|BAK_HUMAN,tr|Q4Q510|Q4Q510_LEIMA,26.42,5.3
sp|Q16611|BAK_HUMAN,tr|E9ACE2|E9ACE2_LEIMA,30.88,9.3
sp|Q16611|BAK_HUMAN,tr|Q4Q6M0|Q4Q6M0_LEIMA,44.00,9.7
sp|Q9NR28|DBLOH_HUMAN,tr|Q4Q0N7|Q4Q0N7_LEIMA,28.36,0.30
sp|Q9NR28|DBLOH_HUMAN,tr|Q4QBI1|Q4QBI1_LEIMA,44.83,2.1
sp|Q9NR28|DBLOH_HUMAN,tr|Q4QC67|Q4QC67_LEIMA,31.34,6.4
sp|Q9NR28|DBLOH_HUMAN,tr|Q4Q157|Q4Q157_LEIMA,38.10,6.8
sp|Q9NR28|DBLOH_HUMAN,tr|E9AEX6|E9AEX6_LEIMA,32.65,7.1
sp|O43236|SEPT4_HUMAN,tr|Q4Q5N4|Q4Q5N4_LEIMA,33.85,0.040
sp|O43236|SEPT4_HUMAN,tr|Q4Q8X6|Q4Q8X6_LEIMA,35.29,0.14
sp|O43236|SEPT4_HUMAN,tr|Q4QH98|Q4QH98_LEIMA,31.88,0.16
sp|O43236|SEPT4_HUMAN,tr|Q4QJF6|Q4QJF6_LEIMA,31.08,0.17
sp|O43236|SEPT4_HUMAN,tr|Q4Q4X0|Q4Q4X0_LEIMA,24.48,0.30
sp|O43236|SEPT4_HUMAN,tr|Q4Q555|Q4Q555_LEIMA,22.31,0.31
sp|O43236|SEPT4_HUMAN,tr|Q4QIX3|Q4QIX3_LEIMA,32.69,0.78
sp|O43236|SEPT4_HUMAN,tr|Q4QBS5|Q4QBS5_LEIMA,28.21,0.95
sp|O43236|SEPT4_HUMAN,tr|Q4QBR5|Q4QBR5_LEIMA,28.21,1.0
sp|O43236|SEPT4_HUMAN,tr|E9AFZ4|E9AFZ4_LEIMA,31.94,2.5
sp|O43236|SEPT4_HUMAN,tr|Q4Q2Z0|Q4Q2Z0_LEIMA,23.19,2.7
sp|O43236|SEPT4_HUMAN,tr|E9AD53|E9AD53_LEIMA,31.88,3.6
sp|O43236|SEPT4_HUMAN,tr|E9AEN1|E9AEN1_LEIMA,36.17,4.0
sp|O43236|SEPT4_HUMAN,tr|Q4QBQ0|Q4QBQ0_LEIMA,30.91,6.5
sp|O43236|SEPT4_HUMAN,tr|Q4Q9V1|Q4Q9V1_LEIMA,27.94,9.5
sp|O43236|SEPT4_HUMAN,tr|Q9N2P5|Q9N2P5_LEIMA,27.69,9.5
sp|O43464|HTRA2_HUMAN,tr|Q4QD73|Q4QD73_LEIMA,38.33,0.070
sp|O43464|HTRA2_HUMAN,tr|Q4QBL3|Q4QBL3_LEIMA,42.86,1.3
sp|O43464|HTRA2_HUMAN,tr|E9AD74|E9AD74_LEIMA,21.66,3.1
sp|O43464|HTRA2_HUMAN,tr|E9AD75|E9AD75_LEIMA,21.66,4.5
sp|O43464|HTRA2_HUMAN,tr|O97200|O97200_LEIMA,34.43,5.1
sp|O43464|HTRA2_HUMAN,tr|Q4Q0N2|Q4Q0N2_LEIMA,33.82,5.9
sp|O43464|HTRA2_HUMAN,tr|Q9U110|Q9U110_LEIMA,28.24,9.4
sp|P99999|CYC_HUMAN,tr|Q4QEN5|Q4QEN5_LEIMA,54.55,8e-37
sp|P99999|CYC_HUMAN,tr|Q4QGM7|Q4QGM7_LEIMA,38.46,1.7
sp|P99999|CYC_HUMAN,tr|E9AFW7|E9AFW7_LEIMA,26.87,3.5
sp|P99999|CYC_HUMAN,tr|Q4QET2|Q4QET2_LEIMA,23.53,4.4
sp|P99999|CYC_HUMAN,tr|Q4QDE8|Q4QDE8_LEIMA,27.87,4.6
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,25.33,2e-25
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,24.92,3e-21
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,23.92,1e-15
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,20.55,1e-14
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,21.47,4e-13
sp|O14727|APAF_HUMAN,tr|Q4QHD6|Q4QHD6_LEIMA,27.95,1e-05
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,27.72,7e-22
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,29.03,1e-11
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,26.76,6e-09
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,25.88,1e-08
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,21.74,7e-08
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,23.95,0.003
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,23.70,0.006
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,24.03,0.033
sp|O14727|APAF_HUMAN,tr|Q4Q7Y7|Q4Q7Y7_LEIMA,23.18,4.1
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,27.31,2e-21
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,24.92,7e-20
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,23.05,2e-17
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,25.18,7e-16
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,26.95,1e-12
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,23.63,1e-11
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,26.00,5e-08
sp|O14727|APAF_HUMAN,tr|Q4QJ76|Q4QJ76_LEIMA,27.17,0.12
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,23.91,7e-19
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,23.65,1e-17
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,22.57,7e-17
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,30.00,8e-15
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,25.52,1e-13
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,24.68,6e-11
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,22.36,1e-09
sp|O14727|APAF_HUMAN,tr|Q4QAA4|Q4QAA4_LEIMA,41.10,6e-07
sp|O14727|APAF_HUMAN,tr|Q4Q8F5|Q4Q8F5_LEIMA,21.76,2e-15
sp|O14727|APAF_HUMAN,tr|Q4Q8F5|Q4Q8F5_LEIMA,23.46,6e-09
sp|O14727|APAF_HUMAN,tr|Q4Q8F5|Q4Q8F5_LEIMA,19.93,6e-05
sp|O14727|APAF_HUMAN,tr|Q4Q8F5|Q4Q8F5_LEIMA,21.63,1e-04
sp|O14727|APAF_HUMAN,tr|Q4Q8F5|Q4Q8F5_LEIMA,23.53,0.44
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,23.97,3e-15
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,24.65,3e-09
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,25.32,5e-05
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,28.72,0.008
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,19.66,0.022
sp|O14727|APAF_HUMAN,tr|E9AFL2|E9AFL2_LEIMA,29.69,0.44
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,24.18,3e-15
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,25.32,3e-10
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,23.26,3e-10
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,23.89,1e-06
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,23.03,3e-04
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,20.61,0.039
sp|O14727|APAF_HUMAN,tr|Q4QDZ5|Q4QDZ5_LEIMA,24.24,0.41
sp|O14727|APAF_HUMAN,tr|Q4QCL0|Q4QCL0_LEIMA,26.69,2e-13
sp|O14727|APAF_HUMAN,tr|Q4QCL0|Q4QCL0_LEIMA,29.25,4e-05
sp|O14727|APAF_HUMAN,tr|Q4QCL0|Q4QCL0_LEIMA,20.73,2e-04
sp|O14727|APAF_HUMAN,tr|Q4QCL0|Q4QCL0_LEIMA,19.80,0.002
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,30.00,6e-13
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,23.43,2e-11
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,21.78,1e-09
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,23.16,2e-08
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,20.00,4e-08
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,25.00,4e-07
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,19.50,1e-06
sp|O14727|APAF_HUMAN,tr|Q4QEH1|Q4QEH1_LEIMA,24.34,5e-05
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,21.17,1e-12
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,25.69,7e-09
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,21.95,2e-07
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,24.04,5e-07
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,18.29,5e-06
sp|O14727|APAF_HUMAN,tr|Q4Q0T1|Q4Q0T1_LEIMA,18.95,0.27
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,22.12,3e-12
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,22.68,2e-07
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,16.49,6e-07
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,23.44,2e-06
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,21.63,2e-05
sp|O14727|APAF_HUMAN,tr|E9AFU4|E9AFU4_LEIMA,20.33,0.25
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,27.09,8e-12
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,23.02,2e-10
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,25.00,1e-06
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,20.77,2e-04
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,20.25,0.001
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,30.00,0.001
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,24.18,1.8
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,24.59,1.8
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,31.48,2.8
sp|O14727|APAF_HUMAN,tr|Q4QA52|Q4QA52_LEIMA,20.13,8.2
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,31.47,5e-11
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,22.09,6e-09
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,21.33,7e-07
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,21.09,0.001
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,28.57,0.018
sp|O14727|APAF_HUMAN,tr|Q4Q3L5|Q4Q3L5_LEIMA,20.85,0.72
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,23.98,6e-11
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,23.96,2e-08
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,26.14,3e-08
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,21.32,5e-06
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,23.78,5e-05
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,20.18,1e-04
sp|O14727|APAF_HUMAN,tr|Q4Q2B0|Q4Q2B0_LEIMA,22.35,3.0
sp|O14727|APAF_HUMAN,tr|Q4Q5T1|Q4Q5T1_LEIMA,26.32,7e-10
sp|O14727|APAF_HUMAN,tr|E9ADA3|E9ADA3_LEIMA,21.84,1e-09
sp|O14727|APAF_HUMAN,tr|E9ADA3|E9ADA3_LEIMA,29.87,0.008
sp|O14727|APAF_HUMAN,tr|E9ADA3|E9ADA3_LEIMA,38.10,0.021
sp|O14727|APAF_HUMAN,tr|E9ADA3|E9ADA3_LEIMA,19.72,1.1
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,27.39,7e-09
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,25.00,6e-06
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,26.21,1e-04
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,26.32,0.001
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,29.41,0.004
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,25.35,0.018
sp|O14727|APAF_HUMAN,tr|Q4QD42|Q4QD42_LEIMA,19.17,0.25
sp|O14727|APAF_HUMAN,tr|Q4QC73|Q4QC73_LEIMA,22.85,8e-09
sp|O14727|APAF_HUMAN,tr|Q4QC73|Q4QC73_LEIMA,23.53,0.18
sp|O14727|APAF_HUMAN,tr|Q4QC73|Q4QC73_LEIMA,22.97,0.22
sp|O14727|APAF_HUMAN,tr|Q4QC73|Q4QC73_LEIMA,38.30,5.7
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,28.46,3e-08
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,22.51,8e-08
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,21.01,7e-06
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,21.63,0.025
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,23.12,0.042
sp|O14727|APAF_HUMAN,tr|Q4QAE1|Q4QAE1_LEIMA,23.26,0.11
sp|O14727|APAF_HUMAN,tr|Q4QAF9|Q4QAF9_LEIMA,21.66,3e-08
sp|O14727|APAF_HUMAN,tr|Q4QAF9|Q4QAF9_LEIMA,33.33,2e-07
sp|O14727|APAF_HUMAN,tr|Q4QAF9|Q4QAF9_LEIMA,20.00,0.34
sp|O14727|APAF_HUMAN,tr|Q4QAF9|Q4QAF9_LEIMA,26.67,1.1
sp|O14727|APAF_HUMAN,tr|Q4VQ66|Q4VQ66_LEIMA,27.68,7e-08
sp|O14727|APAF_HUMAN,tr|Q4VQ66|Q4VQ66_LEIMA,30.56,4e-04
sp|O14727|APAF_HUMAN,tr|Q4Q9Q4|Q4Q9Q4_LEIMA,20.59,8e-08
sp|O14727|APAF_HUMAN,tr|Q4Q9Q4|Q4Q9Q4_LEIMA,22.82,3e-04
sp|O14727|APAF_HUMAN,tr|Q4Q9Q4|Q4Q9Q4_LEIMA,17.96,8e-04
sp|O14727|APAF_HUMAN,tr|Q4QHK9|Q4QHK9_LEIMA,23.50,1e-07
sp|O14727|APAF_HUMAN,tr|Q4QHK9|Q4QHK9_LEIMA,23.35,1e-05
sp|O14727|APAF_HUMAN,tr|Q4QHK9|Q4QHK9_LEIMA,22.73,0.005
sp|O14727|APAF_HUMAN,tr|Q4QHK9|Q4QHK9_LEIMA,28.57,0.12
