sp|Q4QHN2|COQ4_LEIMA,sp|O14727|APAF_HUMAN,38.89,6.6
sp|Q4QHN2|COQ4_LEIMA,sp|P42574|CASP3_HUMAN,25.00,7.2
sp|Q4QHN2|COQ4_LEIMA,sp|P45983|MK08_HUMAN,36.36,9.8
sp|Q4QIS1|DRE2_LEIMA,sp|Q03252|LMNB2_HUMAN,45.45,1.1
sp|Q4QIS1|DRE2_LEIMA,sp|Q14643|ITPR1_HUMAN,55.56,1.7
sp|Q4QIS1|DRE2_LEIMA,sp|Q99683|M3K5_HUMAN,34.21,2.0
sp|Q4QIS1|DRE2_LEIMA,sp|Q15628|TRADD_HUMAN,35.00,9.4
sp|P07382|DRTS_LEIMA,sp|Q12923|PTN13_HUMAN,22.62,6.2
sp|P07382|DRTS_LEIMA,sp|O00459|P85B_HUMAN,29.73,7.3
sp|P07382|DRTS_LEIMA,sp|P42336|PK3CA_HUMAN,26.98,8.3
sp|P07382|DRTS_LEIMA,sp|Q13813|SPTN1_HUMAN,23.13,9.4
sp|Q4QFF0|ECOT1_LEIMA,sp|Q14643|ITPR1_HUMAN,21.62,0.46
sp|Q4QFF0|ECOT1_LEIMA,sp|O00329|PK3CD_HUMAN,31.25,3.2
sp|Q4QFF0|ECOT1_LEIMA,sp|O00459|P85B_HUMAN,39.29,3.7
sp|Q4QFF0|ECOT1_LEIMA,sp|P48736|PK3CG_HUMAN,57.14,9.3
sp|Q4QFF0|ECOT1_LEIMA,sp|P42336|PK3CA_HUMAN,39.29,9.8
sp|Q4QFD4|ECOT2_LEIMA,sp|Q12933|TRAF2_HUMAN,25.00,1.5
sp|Q4QFD4|ECOT2_LEIMA,sp|Q92569|P55G_HUMAN,34.78,1.8
sp|Q4QFD4|ECOT2_LEIMA,sp|P09874|PARP1_HUMAN,52.94,3.7
sp|Q4QFD4|ECOT2_LEIMA,sp|Q12923|PTN13_HUMAN,36.84,3.7
sp|Q4QFD4|ECOT2_LEIMA,sp|P04049|RAF1_HUMAN,29.55,4.0
sp|Q4QFD3|ECOT3_LEIMA,sp|P53634|CATC_HUMAN,36.84,0.33
sp|Q4QFD3|ECOT3_LEIMA,sp|Q13315|ATM_HUMAN,34.21,4.6
sp|Q4FXY8|EFTS_LEIMA,sp|Q13315|ATM_HUMAN,25.00,0.83
sp|Q4FXY8|EFTS_LEIMA,sp|Q13315|ATM_HUMAN,39.29,7.6
sp|Q4FXY8|EFTS_LEIMA,sp|P02549|SPTA1_HUMAN,42.31,0.91
sp|Q4FXY8|EFTS_LEIMA,sp|Q9Y243|AKT3_HUMAN,36.36,1.1
sp|Q4FXY8|EFTS_LEIMA,sp|P31749|AKT1_HUMAN,36.36,2.2
sp|Q4FXY8|EFTS_LEIMA,sp|P31751|AKT2_HUMAN,36.36,2.5
sp|Q4FXY8|EFTS_LEIMA,sp|Q16548|B2LA1_HUMAN,23.75,4.0
sp|Q4FXY8|EFTS_LEIMA,sp|P45983|MK08_HUMAN,24.53,6.0
sp|Q4FXY8|EFTS_LEIMA,sp|Q13490|BIRC2_HUMAN,50.00,6.9
sp|Q4FXY8|EFTS_LEIMA,sp|Q14573|ITPR3_HUMAN,21.74,7.2
sp|Q4FXY8|EFTS_LEIMA,sp|Q9Y6K9|NEMO_HUMAN,57.89,7.6
sp|Q4FYU7|FEN1_LEIMA,sp|Q13813|SPTN1_HUMAN,26.67,1.5
sp|Q4FYU7|FEN1_LEIMA,sp|P07339|CATD_HUMAN,30.00,3.2
sp|Q4FYU7|FEN1_LEIMA,sp|O15519|CFLAR_HUMAN,25.58,4.0
sp|Q4FYU7|FEN1_LEIMA,sp|P45983|MK08_HUMAN,27.08,5.4
sp|Q4FYU7|FEN1_LEIMA,sp|P02549|SPTA1_HUMAN,32.69,5.8
sp|Q4FYU7|FEN1_LEIMA,sp|Q14573|ITPR3_HUMAN,27.16,7.8
sp|Q4FYU7|FEN1_LEIMA,sp|P53779|MK10_HUMAN,27.08,8.4
sp|Q4QHG4|GPDA_LEIMA,sp|Q99558|M3K14_HUMAN,47.62,2.3
sp|Q4Q3F0|GUF1_LEIMA,sp|O00459|P85B_HUMAN,23.60,0.11
sp|Q4Q3F0|GUF1_LEIMA,sp|Q14643|ITPR1_HUMAN,26.55,0.21
sp|Q4Q3F0|GUF1_LEIMA,sp|O43236|SEPT4_HUMAN,20.00,1.2
sp|Q4Q3F0|GUF1_LEIMA,sp|P01111|RASN_HUMAN,34.48,2.0
sp|Q4Q3F0|GUF1_LEIMA,sp|P01112|RASH_HUMAN,39.39,2.9
sp|Q4Q3F0|GUF1_LEIMA,sp|Q13490|BIRC2_HUMAN,24.10,4.3
sp|Q4Q3F0|GUF1_LEIMA,sp|Q14790|CASP8_HUMAN,25.30,5.1
sp|Q4Q3F0|GUF1_LEIMA,sp|Q16611|BAK_HUMAN,24.29,5.6
sp|Q4Q3F0|GUF1_LEIMA,sp|P45984|MK09_HUMAN,30.30,9.9
sp|P84155|HEM6_LEIMA,sp|Q13315|ATM_HUMAN,34.38,0.74
sp|P84155|HEM6_LEIMA,sp|P98170|XIAP_HUMAN,26.32,2.0
sp|P84155|HEM6_LEIMA,sp|P02549|SPTA1_HUMAN,39.13,3.3
sp|P84155|HEM6_LEIMA,sp|O00329|PK3CD_HUMAN,31.25,4.8
sp|P84155|HEM6_LEIMA,sp|P53634|CATC_HUMAN,32.84,6.2
sp|P84155|HEM6_LEIMA,sp|Q9UBR2|CATZ_HUMAN,26.19,8.7
sp|P84155|HEM6_LEIMA,sp|P24522|GA45A_HUMAN,50.00,9.9
sp|O62591|IF4A_LEIMA,sp|O14727|APAF_HUMAN,28.21,1.2
sp|O62591|IF4A_LEIMA,sp|O14727|APAF_HUMAN,31.71,8.1
sp|O62591|IF4A_LEIMA,sp|O14727|APAF_HUMAN,27.03,8.3
sp|O62591|IF4A_LEIMA,sp|Q12923|PTN13_HUMAN,30.19,2.7
sp|O62591|IF4A_LEIMA,sp|Q13315|ATM_HUMAN,30.00,7.7
sp|Q4Q0V1|ITPA_LEIMA,sp|P42575|CASP2_HUMAN,45.83,0.87
sp|Q4Q0V1|ITPA_LEIMA,sp|Q13490|BIRC2_HUMAN,31.43,1.3
sp|Q4Q0V1|ITPA_LEIMA,sp|P02549|SPTA1_HUMAN,34.09,2.4
sp|Q4Q0V1|ITPA_LEIMA,sp|O00329|PK3CD_HUMAN,42.86,2.8
sp|Q4Q0V1|ITPA_LEIMA,sp|Q14571|ITPR2_HUMAN,24.24,2.9
sp|Q4Q0V1|ITPA_LEIMA,sp|Q6UXS9|CASPC_HUMAN,23.21,3.9
sp|Q4Q0V1|ITPA_LEIMA,sp|P04629|NTRK1_HUMAN,23.26,4.5
sp|Q4Q0V1|ITPA_LEIMA,sp|O43236|SEPT4_HUMAN,32.14,8.4
sp|Q4QHM7|JBP1_LEIMA,sp|Q13489|BIRC3_HUMAN,33.33,6.3
sp|Q4QHM7|JBP1_LEIMA,sp|O15111|IKKA_HUMAN,42.11,8.2
sp|Q4QFY1|JBP2_LEIMA,sp|Q12933|TRAF2_HUMAN,32.43,1.2
sp|Q4QFY1|JBP2_LEIMA,sp|Q9NZJ5|E2AK3_HUMAN,36.00,2.7
sp|Q4QFY1|JBP2_LEIMA,sp|Q8WYR1|PI3R5_HUMAN,32.00,2.7
sp|Q4QFY1|JBP2_LEIMA,sp|Q9UKK3|PARP4_HUMAN,43.75,3.1
sp|Q4QDI6|LIPA_LEIMA,sp|Q14571|ITPR2_HUMAN,21.65,0.78
sp|Q4QDI6|LIPA_LEIMA,sp|P01138|NGF_HUMAN,38.71,1.5
sp|Q4QDI6|LIPA_LEIMA,sp|Q9UBR2|CATZ_HUMAN,35.29,5.4
sp|Q4QDI6|LIPA_LEIMA,sp|Q12933|TRAF2_HUMAN,29.63,7.0
sp|Q4Q0R9|MTNA_LEIMA,sp|Q9UKK3|PARP4_HUMAN,28.21,2.4
sp|Q4Q0R9|MTNA_LEIMA,sp|O15530|PDPK1_HUMAN,32.00,6.8
sp|Q4QCU9|MTND_LEIMA,sp|Q9Y243|AKT3_HUMAN,23.14,0.063
sp|Q4QCU9|MTND_LEIMA,sp|P02549|SPTA1_HUMAN,32.43,4.1
sp|Q4QCU9|MTND_LEIMA,sp|P09874|PARP1_HUMAN,37.04,6.2
sp|Q4QCU9|MTND_LEIMA,sp|P27361|MK03_HUMAN,34.09,6.8
sp|Q4Q089|MTR1_LEIMA,sp|Q9UBR2|CATZ_HUMAN,23.08,0.22
sp|Q4Q089|MTR1_LEIMA,sp|P07858|CATB_HUMAN,25.23,2.0
sp|Q4Q089|MTR1_LEIMA,sp|Q9NY65|TBA8_HUMAN,24.42,6.8
sp|Q4Q089|MTR1_LEIMA,sp|Q13748|TBA3C_HUMAN,23.26,8.5
sp|Q4Q089|MTR1_LEIMA,sp|Q6PEY2|TBA3E_HUMAN,23.26,8.9
sp|Q4Q089|MTR1_LEIMA,sp|Q14573|ITPR3_HUMAN,33.33,9.1
sp|Q4QJJ7|MVP_LEIMA,sp|P42338|PK3CB_HUMAN,31.94,0.040
sp|Q4QJJ7|MVP_LEIMA,sp|O14798|TR10C_HUMAN,26.37,0.29
sp|Q4QJJ7|MVP_LEIMA,sp|Q14249|NUCG_HUMAN,24.00,0.79
sp|Q4QFL5|NNR_LEIMA,sp|P43235|CATK_HUMAN,35.90,0.67
sp|Q4QFL5|NNR_LEIMA,sp|Q13813|SPTN1_HUMAN,36.00,1.7
sp|Q4QFL5|NNR_LEIMA,sp|O43521|B2L11_HUMAN,34.62,2.7
sp|Q4QFL5|NNR_LEIMA,sp|P42575|CASP2_HUMAN,32.00,2.9
sp|Q4QFL5|NNR_LEIMA,sp|Q13546|RIPK1_HUMAN,23.68,5.1
sp|Q4QFL5|NNR_LEIMA,sp|P63261|ACTG_HUMAN,27.50,5.5
sp|Q4QFL5|NNR_LEIMA,sp|P60709|ACTB_HUMAN,27.50,6.2
sp|Q4QFL5|NNR_LEIMA,sp|O95257|GA45G_HUMAN,36.11,6.7
sp|Q4QFL5|NNR_LEIMA,sp|Q9UER7|DAXX_HUMAN,38.10,8.0
sp|Q4QFL5|NNR_LEIMA,sp|O75460|ERN1_HUMAN,29.73,9.6
sp|O97209|PESC_LEIMA,sp|Q99558|M3K14_HUMAN,39.47,4.2
sp|O97209|PESC_LEIMA,sp|O43236|SEPT4_HUMAN,25.00,4.6
sp|O97209|PESC_LEIMA,sp|P19838|NFKB1_HUMAN,28.17,6.7
sp|O97209|PESC_LEIMA,sp|Q14643|ITPR1_HUMAN,25.93,8.8
sp|P22045|PGFS_LEIMA,sp|P42575|CASP2_HUMAN,33.33,1.2
sp|P22045|PGFS_LEIMA,sp|Q12923|PTN13_HUMAN,36.00,1.2
sp|Q01782|PTR1_LEIMA,sp|P42575|CASP2_HUMAN,37.14,0.13
sp|Q01782|PTR1_LEIMA,sp|Q02750|MP2K1_HUMAN,31.37,0.89
sp|Q01782|PTR1_LEIMA,sp|P36507|MP2K2_HUMAN,34.29,1.9
sp|Q01782|PTR1_LEIMA,sp|Q8WYR1|PI3R5_HUMAN,25.88,3.3
sp|Q01782|PTR1_LEIMA,sp|Q9Y6F1|PARP3_HUMAN,71.43,4.6
sp|Q01782|PTR1_LEIMA,sp|Q14573|ITPR3_HUMAN,28.12,4.7
sp|Q4QG35|PURA_LEIMA,sp|O15392|BIRC5_HUMAN,30.19,0.21
sp|Q4QG35|PURA_LEIMA,sp|P42574|CASP3_HUMAN,34.29,0.40
sp|Q4QG35|PURA_LEIMA,sp|Q9UER7|DAXX_HUMAN,33.33,2.7
sp|Q4QG35|PURA_LEIMA,sp|Q14571|ITPR2_HUMAN,41.67,7.8
sp|P48157|RL11_LEIMA,sp|P01375|TNFA_HUMAN,34.78,0.14
sp|P48157|RL11_LEIMA,sp|P45983|MK08_HUMAN,25.00,0.61
sp|P48157|RL11_LEIMA,sp|P68366|TBA4A_HUMAN,33.33,2.7
sp|P48157|RL11_LEIMA,sp|P68363|TBA1B_HUMAN,33.33,2.8
sp|P48157|RL11_LEIMA,sp|Q12933|TRAF2_HUMAN,45.45,4.8
sp|P48157|RL11_LEIMA,sp|Q6PEY2|TBA3E_HUMAN,30.56,5.2
sp|P48157|RL11_LEIMA,sp|Q13748|TBA3C_HUMAN,30.56,5.9
sp|P48157|RL11_LEIMA,sp|Q71U36|TBA1A_HUMAN,30.56,6.2
sp|P48157|RL11_LEIMA,sp|Q9NY65|TBA8_HUMAN,30.56,6.3
sp|P48157|RL11_LEIMA,sp|Q9BQE3|TBA1C_HUMAN,30.56,6.6
sp|P48157|RL11_LEIMA,sp|P53779|MK10_HUMAN,32.26,7.5
sp|Q4QG98|RL18_LEIMA,sp|Q9Y6F1|PARP3_HUMAN,40.74,0.15
sp|Q4QG98|RL18_LEIMA,sp|P42338|PK3CB_HUMAN,35.48,0.79
sp|Q4QG98|RL18_LEIMA,sp|Q13813|SPTN1_HUMAN,53.85,2.9
sp|Q4QG98|RL18_LEIMA,sp|Q12923|PTN13_HUMAN,32.00,3.5
sp|P69201|RL40_LEIMA,sp|O14920|IKKB_HUMAN,29.27,0.010
sp|P69201|RL40_LEIMA,sp|P04629|NTRK1_HUMAN,28.57,0.31
sp|P69201|RL40_LEIMA,sp|P42575|CASP2_HUMAN,26.09,0.99
sp|P69201|RL40_LEIMA,sp|O14798|TR10C_HUMAN,29.63,2.4
sp|P69201|RL40_LEIMA,sp|Q5VWQ8|DAB2P_HUMAN,25.97,3.3
sp|P69201|RL40_LEIMA,sp|Q03252|LMNB2_HUMAN,24.00,5.1
sp|P69201|RL40_LEIMA,sp|Q14573|ITPR3_HUMAN,34.48,5.4
sp|P69201|RL40_LEIMA,sp|O60911|CATL2_HUMAN,35.00,7.4
sp|P69201|RL40_LEIMA,sp|P32927|IL3RB_HUMAN,24.39,8.3
sp|Q4FX73|RS3A_LEIMA,sp|Q9UBX1|CATF_HUMAN,26.26,0.32
sp|Q4FX73|RS3A_LEIMA,sp|P01100|FOS_HUMAN,35.00,0.33
sp|Q4FX73|RS3A_LEIMA,sp|P42336|PK3CA_HUMAN,32.08,0.55
sp|Q4FX73|RS3A_LEIMA,sp|P19838|NFKB1_HUMAN,33.33,1.1
sp|Q4FX73|RS3A_LEIMA,sp|O15111|IKKA_HUMAN,21.43,5.3
sp|Q4FX73|RS3A_LEIMA,sp|Q9NZJ5|E2AK3_HUMAN,27.03,6.3
sp|Q4FX73|RS3A_LEIMA,sp|P01138|NGF_HUMAN,50.00,8.5
sp|Q4FX73|RS3A_LEIMA,sp|O43464|HTRA2_HUMAN,39.39,9.0
sp|Q4FX73|RS3A_LEIMA,sp|P45983|MK08_HUMAN,22.83,9.6
sp|Q9NE83|RS6_LEIMA,sp|Q9UKK3|PARP4_HUMAN,21.88,1.7
sp|Q9NE83|RS6_LEIMA,sp|P27986|P85A_HUMAN,25.00,3.4
sp|Q9NE83|RS6_LEIMA,sp|O15519|CFLAR_HUMAN,43.59,4.5
sp|P25204|RS8_LEIMA,sp|P04629|NTRK1_HUMAN,22.22,2.2
sp|P25204|RS8_LEIMA,sp|P53634|CATC_HUMAN,29.79,7.2
sp|P25204|RS8_LEIMA,sp|Q9UER7|DAXX_HUMAN,25.00,8.6
sp|P25204|RS8_LEIMA,sp|Q99683|M3K5_HUMAN,33.33,8.7
sp|Q4Q0Q0|RSSA_LEIMA,sp|Q9Y243|AKT3_HUMAN,26.15,0.57
sp|Q4Q0Q0|RSSA_LEIMA,sp|Q13490|BIRC2_HUMAN,39.13,2.6
sp|Q4Q0Q0|RSSA_LEIMA,sp|P31749|AKT1_HUMAN,24.56,8.5
sp|Q4Q5P8|SEY1_LEIMA,sp|P02545|LMNA_HUMAN,26.76,0.52
sp|Q4Q5P8|SEY1_LEIMA,sp|P07384|CAN1_HUMAN,29.55,2.3
sp|Q4Q5P8|SEY1_LEIMA,sp|O43236|SEPT4_HUMAN,57.14,2.5
sp|Q4Q5P8|SEY1_LEIMA,sp|P02549|SPTA1_HUMAN,23.53,2.9
sp|Q4Q5P8|SEY1_LEIMA,sp|P02549|SPTA1_HUMAN,29.82,6.0
sp|Q4Q5P8|SEY1_LEIMA,sp|Q13315|ATM_HUMAN,29.17,3.3
sp|Q4Q5P8|SEY1_LEIMA,sp|Q07817|B2CL1_HUMAN,83.33,6.8
sp|Q25337|SIR2_LEIMA,sp|O76075|DFFB_HUMAN,19.53,0.60
sp|Q25337|SIR2_LEIMA,sp|P14222|PERF_HUMAN,27.59,1.6
sp|Q25337|SIR2_LEIMA,sp|P14222|PERF_HUMAN,33.33,6.4
sp|Q25337|SIR2_LEIMA,sp|O95257|GA45G_HUMAN,42.86,4.9
sp|Q25337|SIR2_LEIMA,sp|Q99558|M3K14_HUMAN,42.11,7.1
sp|Q4QB33|SIR4_LEIMA,sp|Q9Y6K9|NEMO_HUMAN,29.41,0.44
sp|Q4QB33|SIR4_LEIMA,sp|P25445|TNR6_HUMAN,53.33,2.1
sp|Q4QB33|SIR4_LEIMA,sp|P31749|AKT1_HUMAN,24.19,4.8
sp|Q4QB33|SIR4_LEIMA,sp|P07384|CAN1_HUMAN,38.10,4.9
sp|Q4QB33|SIR4_LEIMA,sp|P31751|AKT2_HUMAN,25.42,5.3
sp|Q4QB33|SIR4_LEIMA,sp|Q13315|ATM_HUMAN,47.06,9.2
sp|E9AFX2|SLS_LEIMA,sp|Q14571|ITPR2_HUMAN,43.48,2.4
sp|E9AFX2|SLS_LEIMA,sp|Q9UKK3|PARP4_HUMAN,25.00,3.9
sp|E9AFX2|SLS_LEIMA,sp|Q99683|M3K5_HUMAN,31.58,5.1
sp|Q4Q9W0|SLX1_LEIMA,sp|P45983|MK08_HUMAN,32.56,8.5
sp|Q4QEY9|TRM5_LEIMA,sp|Q9UKK3|PARP4_HUMAN,33.33,0.076
sp|Q4QEY9|TRM5_LEIMA,sp|Q5VWQ8|DAB2P_HUMAN,25.29,1.7
sp|Q4QEY9|TRM5_LEIMA,tr|Q67BC3|Q67BC3_HUMAN,25.00,6.7
sp|Q4QEY9|TRM5_LEIMA,sp|P42338|PK3CB_HUMAN,70.00,7.4
sp|Q4QEY9|TRM5_LEIMA,sp|O15111|IKKA_HUMAN,37.50,7.7
sp|Q4QEY9|TRM5_LEIMA,sp|Q9NZJ5|E2AK3_HUMAN,41.67,8.9
sp|Q4QEY9|TRM5_LEIMA,sp|P01100|FOS_HUMAN,34.78,9.7
sp|Q4QEY9|TRM5_LEIMA,sp|P10144|GRAB_HUMAN,25.00,9.7
sp|Q9U178|UTP11_LEIMA,sp|Q13813|SPTN1_HUMAN,23.37,2.8
sp|Q9U178|UTP11_LEIMA,sp|Q9NZJ5|E2AK3_HUMAN,28.85,6.3
sp|Q9U178|UTP11_LEIMA,sp|Q14643|ITPR1_HUMAN,57.14,6.4
sp|Q9U178|UTP11_LEIMA,sp|Q14571|ITPR2_HUMAN,20.59,7.0
sp|Q9U178|UTP11_LEIMA,sp|P02549|SPTA1_HUMAN,27.03,7.9
tr|Q4Q806|Q4Q806_LEIMA,sp|Q9UBN6|TR10D_HUMAN,32.35,3.5
tr|Q4Q806|Q4Q806_LEIMA,sp|Q5VWQ8|DAB2P_HUMAN,37.04,3.8
tr|Q4Q806|Q4Q806_LEIMA,sp|Q13315|ATM_HUMAN,26.83,9.4
tr|Q4QCA4|Q4QCA4_LEIMA,sp|Q12923|PTN13_HUMAN,30.00,2.2
tr|Q4QCA4|Q4QCA4_LEIMA,sp|O14763|TR10B_HUMAN,31.03,5.1
tr|Q4Q931|Q4Q931_LEIMA,sp|Q9HB75|PIDD1_HUMAN,30.43,2.7
tr|Q4Q931|Q4Q931_LEIMA,tr|Q67BC3|Q67BC3_HUMAN,47.06,4.6
tr|Q4Q931|Q4Q931_LEIMA,sp|P10144|GRAB_HUMAN,47.06,4.9
tr|Q4Q931|Q4Q931_LEIMA,sp|Q14573|ITPR3_HUMAN,46.15,6.8
tr|Q4Q931|Q4Q931_LEIMA,sp|P42338|PK3CB_HUMAN,32.61,7.0
tr|Q4QDK0|Q4QDK0_LEIMA,sp|P27986|P85A_HUMAN,25.00,0.34
tr|Q4QDK0|Q4QDK0_LEIMA,sp|O15530|PDPK1_HUMAN,34.21,0.82
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|Q14643|ITPR1_HUMAN,26.39,1.6
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|Q14571|ITPR2_HUMAN,31.43,5.3
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|P42575|CASP2_HUMAN,29.03,5.7
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|Q6UXS9|CASPC_HUMAN,29.41,7.2
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|Q6UXS9|CASPC_HUMAN,30.30,9.2
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|P01138|NGF_HUMAN,26.19,7.5
tr|Q4Q4I6|Q4Q4I6_LEIMA,sp|Q14573|ITPR3_HUMAN,30.91,9.8
tr|Q4QDL6|Q4QDL6_LEIMA,sp|O75460|ERN1_HUMAN,29.73,0.21
tr|Q4QDL6|Q4QDL6_LEIMA,sp|O14920|IKKB_HUMAN,29.27,1.4
tr|Q4QDL6|Q4QDL6_LEIMA,sp|P60709|ACTB_HUMAN,40.00,9.5
tr|Q6S998|Q6S998_LEIMA,sp|Q8WYR1|PI3R5_HUMAN,37.50,1.8
tr|Q6S998|Q6S998_LEIMA,sp|Q03252|LMNB2_HUMAN,36.17,2.3
tr|Q6S998|Q6S998_LEIMA,sp|P32927|IL3RB_HUMAN,26.67,2.8
tr|Q6S998|Q6S998_LEIMA,sp|Q16611|BAK_HUMAN,18.18,6.6
tr|Q6S998|Q6S998_LEIMA,sp|P02549|SPTA1_HUMAN,32.43,6.9
tr|Q6S998|Q6S998_LEIMA,sp|P04637|P53_HUMAN,25.53,9.3
tr|Q4Q289|Q4Q289_LEIMA,sp|Q07812|BAX_HUMAN,36.67,0.047
tr|Q4Q289|Q4Q289_LEIMA,sp|P99999|CYC_HUMAN,40.00,0.94
tr|Q4Q289|Q4Q289_LEIMA,sp|P42338|PK3CB_HUMAN,31.43,5.0
tr|Q4Q289|Q4Q289_LEIMA,sp|Q13813|SPTN1_HUMAN,29.51,6.7
tr|Q4Q289|Q4Q289_LEIMA,sp|P02549|SPTA1_HUMAN,27.12,8.9
tr|Q4Q289|Q4Q289_LEIMA,sp|P55212|CASP6_HUMAN,33.33,9.3
tr|Q4Q289|Q4Q289_LEIMA,sp|P55212|CASP6_HUMAN,25.93,9.8
tr|Q4Q394|Q4Q394_LEIMA,sp|P09874|PARP1_HUMAN,35.14,0.18
tr|Q4Q394|Q4Q394_LEIMA,sp|Q13489|BIRC3_HUMAN,26.32,3.3
tr|Q4Q394|Q4Q394_LEIMA,sp|O00220|TR10A_HUMAN,38.46,3.5
tr|Q4Q394|Q4Q394_LEIMA,sp|P02549|SPTA1_HUMAN,23.00,4.5
tr|Q4Q394|Q4Q394_LEIMA,sp|O75460|ERN1_HUMAN,64.29,7.0
tr|Q4Q394|Q4Q394_LEIMA,sp|Q13315|ATM_HUMAN,28.57,9.9
tr|Q9BIR6|Q9BIR6_LEIMA,sp|O75460|ERN1_HUMAN,31.58,2.4
tr|Q9BIR6|Q9BIR6_LEIMA,sp|Q14571|ITPR2_HUMAN,29.09,3.1
tr|Q9BIR6|Q9BIR6_LEIMA,sp|P02549|SPTA1_HUMAN,33.33,9.0
tr|Q9BIR6|Q9BIR6_LEIMA,sp|O00329|PK3CD_HUMAN,40.00,9.2
tr|Q4FXN1|Q4FXN1_LEIMA,sp|Q5VWQ8|DAB2P_HUMAN,33.33,0.18
tr|Q4FXN1|Q4FXN1_LEIMA,sp|P19838|NFKB1_HUMAN,40.00,7.0
tr|Q4FXN1|Q4FXN1_LEIMA,sp|P31749|AKT1_HUMAN,24.05,7.5
tr|Q4Q1Y3|Q4Q1Y3_LEIMA,sp|Q13315|ATM_HUMAN,32.69,0.10
tr|Q4Q1Y3|Q4Q1Y3_LEIMA,sp|P19438|TNR1A_HUMAN,33.33,0.36
tr|Q4Q1Y3|Q4Q1Y3_LEIMA,sp|Q07820|MCL1_HUMAN,47.83,1.1
tr|Q4Q1Y3|Q4Q1Y3_LEIMA,sp|Q9HB75|PIDD1_HUMAN,40.62,1.2
tr|Q4Q1Y3|Q4Q1Y3_LEIMA,sp|P02549|SPTA1_HUMAN,36.00,2.2
